pi_id,score,win,win_2014,hirsh,scopus,rints,inst_cap,member,domain,delisted,sex,region,degree,proj_id,pr_rank,org_prestige
fc46fabf4c526c608333864bf2358388fde225891492a20b24e5fbe2f8fc6406,24,No,No,0,No,No,No,no,Natural_rm,No,Male,Алматы,PhD,3131,only,Other
71450ba1c74dbbcd68aa7433a87643cb346d90a94935a773f9d0ea4780e164d7,24,No,No,1,Yes,No,No,no,Natural_rm,No,Male,Other,Doctor,3132,only,Other
4b4b9ac349427c57d8c1e2c023c0bffe6a05484f7205197aa055b87a4c0d0882,24,No,No,0,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Candidate,3133,only,National
7617663b769a51d5547c3364976201fd7dc57ca8120d5d0d1ca006416c76d4dd,24,No,No,0,No,No,No,no,Natural_rm,No,Female,Астана,Candidate,3135,only,Regional
c1a0ec03a15bc273cf613fbfc3fccf44cfc9f37f82c07d2527a867693cd55906,24,Yes,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3136,only,National
e890b63e033c2506537b45ce2ab2b9a422da835fdeafa34367c56050caa7cfed,24,Yes,No,3,Yes,No,Works with,no,Natural_rm,Yes,Female,Алматы,Doctor,3137,only,National
2e5636f04a40943fc87d22e82cda85a4486de1731f12f971f6e6a5b8873f3124,24,No,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Астана,Candidate,3139,only,National
76217f88ada72c3328d343411abe54bccf41e3a422473e68e0179a62fdbe8a22,24,No,No,0,Yes,No,No,no,Natural_rm,Yes,Female,Other,Candidate,3140,only,Regional
08fc5e004f27da4a2337c385876a4cad4e3380b34d3362d887b7cdf71e0720db,24,No,No,1,Yes,No,No,no,Natural_rm,Yes,Male,Алматы,Doctor,3142,only,Other
2528bacc3a585d81fcf713aaeb0362f824e57608f86a79715c13b4c868ebe32b,24,No,No,3,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,PhD,3143,only,National
d58d614febe465b483ba1b374814c3cd24d4fcb4f2c4e2425dcdf38ea56f60b9,24,No,No,2,Yes,No,Works with,no,Natural_rm,No,Female,Other,Candidate,3144,only,Regional
e338722e9808206f785637cdcba0855316d3718e1ee2a30668ab3847817f91c2,24,Yes,No,0,No,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3146,only,National
473476ab68e5c8638d451f224d6f8e351f0c2e105ae7b57b1426f2b41e57199e,24,No,No,2,Yes,Yes,No,no,Natural_rm,No,Male,Other,Candidate,3148,only,Regional
c7f98dc44a458180795821b83b1204479f83757a38f2186a44b0fba82d5ebfab,24,No,No,0,No,No,No,no,Natural_rm,No,Male,Other,Candidate,3151,only,Regional
86e9a3500379e70b50483300ec47c7ccc965d10787aaa65a77f2b40e226470d1,24,No,No,2,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,PhD,3152,only,National
24a66983a36dd852b76e6aefb9d29c2afb2a1e6b5383fcc4f3ae4909e3fb3409,24,No,No,0,Yes,No,No,no,Natural_rm,Yes,Female,Алматы,Candidate,3153,only,Other
d352ae718f32a5ec6636fa167d4099276db527b552bff82490c271a14a423596,24,No,No,0,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Doctor,3156,only,National
257eea1a9971bca2f26ae4215f3af7cf8c4dad5f03331692d2e8ee4963e39cc4,24,Yes,Yes,1,Yes,No,No,no,Natural_rm,No,Male,Алматы,PhD,3157,only,Other
1d772a52cfd41c818403a82141413a15d7a80d27eb99dfc0cb08520a3529ff6e,24,No,No,1,Yes,No,No,no,Natural_rm,No,Female,Астана,Candidate,3158,only,Regional
6a74ce92db29894338ae4f501cabfad13dff4e29dfbaf5fbf323042be4d02549,23.67,Yes,No,1,Yes,No,No,no,Natural_rm,Yes,Female,Other,Doctor,3159,only,International
08d5cb205ad14eade93f3d17833660ccb73213b6ea88dc2844c6da3269f72e71,23.67,No,No,2,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,PhD,3160,only,National
0d84fee0afa43bd073650c89c9972b28302b12dcc6d2139ee141857babcde23d,23.67,Yes,No,0,Yes,Yes,Works with,no,Natural_rm,No,Male,Алматы,Doctor,3161,only,National
ce1aad2b73d595b37fd20265af3b076fb2ae506f6a0aebcb42bba6dc2f518f17,23.67,No,No,3,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,PhD,3162,only,National
49e8c6b4360f4a159c805c8503acb65d82c669a2bb8564c18fb354531e13753e,23.67,No,Yes,0,No,Yes,No,no,Natural_rm,No,Female,Астана,Candidate,3164,only,Other
a07697b2f761ddc1c5ec461f73b44bee2a11f68ac7043e91ddc68547a1b03a14,23.67,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Астана,Candidate,3165,only,Other
3f06c5586e5549dfc0ec113d73b1c1243c5d77ded83148d8540ce79078481714,23.67,No,No,0,No,No,No,no,Natural_rm,No,Male,Алматы,Doctor,3167,only,Other
a05bacd4a7b6b9104e4f63e3a7c7499ba790b57716fd2636d3b5ecde96f0f172,23.67,No,No,0,No,No,Works with,no,Natural_rm,No,Male,Алматы,PhD,3168,only,National
df9a406216952b7e5fa4f936fe6eddcc08f96da4a84192685897f0b885734f91,23.67,No,No,0,Yes,No,No,no,Natural_rm,Yes,Male,Шымкент,PhD,3169,only,Regional
23e848274f930f95f716a097bbf49eeee2322eaaf1d00607e1da175f47763882,23.67,No,No,0,Yes,No,No,no,Natural_rm,No,Female,Other,Candidate,3170,only,Other
a1a3a374dd347bd1f69f5d576885af393cccaa2c4550c0f2ead53039d1eb0e1d,23.67,No,No,0,No,No,No,no,Natural_rm,No,Female,Алматы,Doctor,3171,only,Other
2f8a1c65e40c12715bb4a7583bd34d52b5ae6f01ce72f907de370e43395ab952,23.67,No,No,1,Yes,No,Works with,no,Natural_rm,Yes,Male,Алматы,PhD,3172,only,National
8e46fc183384927a6cbbf0a30b9df39f7cd53b3c1b1f78dd958bb7ceac9e31e8,23.67,No,No,2,Yes,No,No,no,Natural_rm,No,Female,Other,Candidate,3174,only,Regional
154034c5fc6ace177bc12925c0eda12244c08203484d17fab5cc5bedad9cb8ba,23.67,No,No,0,No,No,Works with,no,Natural_rm,No,Male,Астана,Candidate,3176,only,National
6f6e05803974004e760cd86140264383f4fbed103cf617aaa45c5732838f8859,23.67,Yes,No,0,No,No,Works with,no,Natural_rm,No,Male,Алматы,Doctor,3178,only,National
255d0811230ce600279167b2f36e6e238d91a7f709266e91766298baab964754,23.67,No,No,0,No,No,Works with,no,Natural_rm,No,Female,Алматы,Doctor,3179,only,National
b2ecc8239d7b6d0608f4e1b1abc031b71c51ed06413a728e2cd29133c8d902d7,23.67,No,No,0,Yes,No,Works with,no,Natural_rm,Yes,Male,Алматы,Candidate,3180,only,National
6c44579043a582ec28620008523d8cd517e7e952fe7fadfb334a2cb405a0a103,23.67,No,No,1,Yes,No,Works with,no,Natural_rm,Yes,Male,Алматы,PhD,3181,only,National
11f33338fcafcdd66737e2390120db7d1eb102e98ef207f4f74fec0417ff7491,23.67,Yes,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Other,Doctor,3184,only,Regional
9a0eec89cb6dde76187d9020ba2d7b9814f2c9ec44de2f127c9a02af8f0d0aa4,23.67,No,No,1,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3186,only,National
eadd27d6d4c89d21cfa505ce2359e69e911644674f1b9d9c88dd44aa2b471a7a,23.67,No,No,0,No,No,No,no,Natural_rm,No,Female,Other,Candidate,3187,only,Other
ab5ce8c9e24e9751870844637e0d0c8452006602a09eed5c5293508cd19da107,23.33,No,No,1,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Candidate,3188,only,National
b61fe3950c07f942e251b743cee742f386638101503c5abf807e6dbf4862de8b,23.33,Yes,No,1,Yes,No,No,no,Natural_rm,No,Male,Алматы,Doctor,3189,only,Other
b354e384f713ae33e52e5a8bb6544cb88fbc236d79daf3cee92c1e4134c83067,23.33,Yes,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Doctor,3190,only,National
0dd32435c0141d6cea45a379a10dc34a17d2bc19c605a384c3ea72709e2dc32d,23.33,No,No,0,No,No,No,no,Natural_rm,No,Male,Other,Candidate,3191,only,Regional
e093ef5dd5f9cdc4686a17bd998e64a99a258b0fa47891015c4b4accdd8b3ae9,23.33,No,No,2,Yes,No,No,no,Natural_rm,Yes,Male,Other,Candidate,3192,only,Regional
c2cb519d9d93bc6ef09f6e596818af20f68711945ecf8bbfaf4625069c0a2eab,23.33,Yes,No,0,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Candidate,3193,only,National
3dfa499467488ee32b85270120cee2bddaf65759b54c1368f2873e62b0638000,23.33,No,No,1,Yes,No,No,no,Natural_rm,Yes,Female,Шымкент,Candidate,3194,only,Regional
e7f8ee839d8c683eb25655746d66c643a754e3889466ae75f855ed0b797093c1,23.33,No,No,0,No,Yes,No,no,Natural_rm,No,Female,Алматы,Doctor,3195,only,Other
06fda93b7bc6801bdc83134a19e9bfcdd5036604ad759ea99d3c5defcbb256a4,23.33,Yes,No,1,Yes,Yes,No,no,Natural_rm,No,Male,Алматы,Doctor,3196,only,Other
d354b8d0df2d8110322d827e29979f42d9b9b24f3742a0f49b67d0841d21a653,23.33,No,No,1,Yes,Yes,No,no,Natural_rm,Yes,Female,Алматы,Doctor,3197,only,National
d02c47e8387b45f3afa188493cf2b39c79eee0f26a0796bde64082989bae33e8,23.33,Yes,No,5,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Doctor,3198,only,National
9191631876ac265b22a4f19a833522d2bb1c0e2e7a2716454816a7242e3cebf1,23.33,Yes,No,1,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Doctor,3199,only,National
8175e88877e6c78362623960c8fd39ad3d6498d7e3a5b5d2c55bc00043d955cb,23.33,No,No,1,Yes,Yes,No,no,Natural_rm,No,Female,Алматы,Candidate,3200,only,Other
1169882bc124a66b1ad548da7143dc488fafcd0af3bb71e63be0389f23eb30a5,23.33,No,No,2,Yes,No,No,no,Natural_rm,Yes,Male,Алматы,Candidate,3201,only,Other
9816d60cc60391c3ee193280c15a3f83b717f04c2cc3d7ae57ba33b65faa3f5f,23.33,No,No,1,Yes,Yes,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3202,only,National
f7a593d9b288d658847409604a7b75b67a5f4dd5250b7a8fb14016e3fbc6bd6a,23.33,Yes,No,0,Yes,Yes,No,no,Natural_rm,No,Male,Алматы,Candidate,3203,only,National
2a186b79defef718a6196b465f06c66b8c3f8cbc6ee03336857b1978dd9dcf03,23.33,Yes,No,2,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,PhD,3204,only,National
5ab8ca6d49e67b43625cdf6c255f0957cb7765428310404b6af0325e3bf3e69a,23.33,No,No,1,Yes,No,Works with,no,Natural_rm,Yes,Female,Алматы,Doctor,3205,only,National
637f3ff7d64975d030d1161d807a92a883e3c689f22c07fc8a17a761375ff077,23.33,No,No,1,Yes,No,No,no,Natural_rm,Yes,Male,Other,Candidate,3206,only,Regional
34580773b76a08c48fe1e4b618a4abb1c61d659122e87f403cebe20762592754,23.33,Yes,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3207,only,National
1ada3743bca983f4846631d95ffaf59e9b3aa3da96b1824b23f61e89f37c5b87,23.33,No,No,0,No,No,No,no,Natural_rm,No,Male,Other,Doctor,3208,only,Other
65f65756540523d9da8d69eb977c99d4adf7bdc9392f86bdca49f336c84c328e,23.33,No,No,0,No,No,Works with,no,Natural_rm,No,Female,Астана,PhD,3209,only,National
d42c75963fa947c2e873d82c88150f59367062c12c7f1dafd973f97ff203a59f,23.33,Yes,No,0,No,No,No,no,Natural_rm,No,Male,Алматы,Candidate,3210,only,Other
433e3ec5b938610e19f7734f9e0c60e62fd8ee51a96a99308109464c8993241a,23.33,Yes,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3211,only,National
769ce8b5722cd4e1f0d0bd67cbb760411435db2180499ab508c5cd648f35f2a4,23.33,No,No,0,No,Yes,No,no,Natural_rm,No,Female,Алматы,Candidate,3213,only,Regional
127ce4d50909c6137f8059a37a42c523f9719dcd39a290dc8effd3ad51af2817,23.33,Yes,No,4,Yes,Yes,No,no,Natural_rm,No,Male,Алматы,Candidate,3214,only,Other
aa342e5b209729a84f62faa792d02c45446255d1e923827381f0cbcd09e7524f,23.33,No,No,0,No,No,No,no,Natural_rm,No,Male,Other,Candidate,3215,only,Other
7ca598195a7aebe4d17ce6cba9ddd903f861da4e261b4b2d26c0c38840268d87,23.33,No,No,3,Yes,Yes,No,no,Natural_rm,Yes,Male,Other,Doctor,3216,only,Regional
7d15d7cab55c4d11627adb19cebe3aeb25e1231d5eb2840738fba93f1285efbf,23.33,No,No,1,Yes,No,No,no,Natural_rm,No,Female,Астана,PhD,3218,only,Regional
c84b31f76e28b24bd2c70b95c940a84148e0f1448e16d75e63fdcf2f1f38e27b,23.33,No,No,2,Yes,Yes,No,no,Natural_rm,No,Female,Астана,Doctor,3219,only,Other
a94725a9a736dc54fd58b888e7dfb9efae051393bdc1402e9b508c2e4a940235,23.33,No,No,1,Yes,No,No,no,Natural_rm,No,Male,Other,Doctor,3220,only,Other
d823bb0777b74f816950194ddd38b7051c838f43f5b0c35c84f52c8e9dc9bdbc,23,Yes,No,1,Yes,No,No,no,Natural_rm,No,Male,Шымкент,Doctor,3221,only,Regional
c7c21555fd5a7d3936bccca69b28d03416067c2cb9677c1c0d29c76f720fa1e2,23,Yes,No,0,Yes,No,No,no,Natural_rm,No,Male,Алматы,Doctor,3222,only,Other
d7d5b2b4b6888a72b5e7738d5d23ad01971f554b4875c755634e86f513528470,23,Yes,No,1,Yes,No,No,no,Natural_rm,Yes,Male,Шымкент,Doctor,3224,only,Regional
6b17e217b14a3297c22cc3ad71fd3a51e9e2cf2057527d6fbeb7b1514d3e0bb6,23,No,No,0,No,No,No,no,Natural_rm,No,Female,Астана,Candidate,3225,only,Other
9c1bb0e51412d174caddd2b159c614bb6417c3cf0afb72882608b6a133eb6d0a,23,No,No,1,Yes,No,No,no,Natural_rm,No,Female,Other,Doctor,3226,only,Regional
0407589f3a813612fb47ab56c3995bc923fc48ed7deab7f23cdcb2663dc8f70a,23,No,No,0,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Candidate,3227,only,National
bc3de6b2171363e27115a5e81b5b169abaf8335c892c3a2f84a93b77cef96a48,23,No,No,0,No,No,Works with,no,Natural_rm,No,Male,Алматы,Doctor,3228,only,National
64e3a93155c1d890c3e04bb5f93f2e073f1d4a69a23705d29b07708754f9a764,23,No,No,0,Yes,Yes,No,no,Natural_rm,No,Female,Алматы,Doctor,3229,only,Other
908782d2efeb6a4007675d89e35fc6e46aa71a4fbfd966a41b4bd6c4d7847a30,23,No,No,1,Yes,No,Works with,no,Natural_rm,Yes,Male,Алматы,Doctor,3230,only,National
def8d39f342e4b5162e1267d115a7c3008b21254fea4be97f78648d5708b4d43,23,No,No,0,No,No,Works with,no,Natural_rm,No,Male,Астана,Candidate,3231,only,National
b43b51f360ae74594253dceca6b41deef3926756da2cf23501b0f0325fac59f1,23,Yes,No,0,Yes,No,No,no,Natural_rm,No,Male,Шымкент,Doctor,3233,only,Regional
e6e412a8eddb689f3ff24d99273733827cac271b7824bdcd514822cb915af7ed,23,No,No,0,Yes,No,No,no,Natural_rm,No,Female,Алматы,PhD,3234,only,Other
0a88aca77d166e90ceddaef9658a5195bbdfdef588cefb1ac957e0787a6ccac0,23,No,No,2,Yes,Yes,No,no,Natural_rm,No,Female,Other,Candidate,3238,only,Regional
291e4d2496d6e9b75fccebe12e8d299513d1666c0fb12bc6500eecc5c4e853b3,23,Yes,No,3,Yes,No,No,no,Natural_rm,No,Male,Астана,Doctor,3240,only,Other
727fc666733cbd51bc6a3ab1562ed608cc18b6d9c94bcf5e18f60e1adae6b22b,23,No,No,1,Yes,No,No,no,Natural_rm,No,Female,Астана,Candidate,3241,only,Regional
257fe47b5bc69672f227ecb6dec5427783a175ca4a2bc3a948ec3580041726cd,22.67,No,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3242,only,National
20558441d1e190af15a36ef42854a545580a96df0e6be83a9efb845a45c64450,22.67,Yes,No,0,No,No,No,no,Natural_rm,No,Male,Other,PhD,3243,only,Regional
ffe399e82b22a24642c2bf955a21839af5e4cb40c1ad263f2c44a80ec954ae9a,22.67,Yes,Yes,6,Yes,No,No,no,Natural_rm,No,Female,Астана,Candidate,3244,only,Other
8f9d7c77eff59c051eafea7a6a98d654cafa73e474c625a3c4782225f8fdfb45,22.67,No,No,2,Yes,No,No,no,Natural_rm,Yes,Female,Астана,Candidate,3245,only,Other
e99e5dc2f97e1122b21cd145dffd7e7b3f386323104f6cf03adf82b53909f027,22.67,No,No,0,Yes,No,No,no,Natural_rm,Yes,Male,Алматы,Doctor,3246,only,Other
aa251a9a5eb73b442b4b16912b5c78888aae133e1038b010fe2a35caa511e833,22.67,Yes,No,0,No,No,No,no,Natural_rm,No,Female,Other,Candidate,3248,only,Regional
0ff87a70e276a0406f031e5f0e8ff6b4cf95633cb1a5d5632f6219641f44f29a,22.67,No,No,1,Yes,Yes,Works with,no,Natural_rm,No,Female,Алматы,Doctor,3249,only,National
456f2df9c13295f56b6abe2840ff1b31a1c10c9b1ae673a7eda6b6137f4bce38,22.67,No,No,1,Yes,Yes,No,no,Natural_rm,No,Female,Other,Doctor,3250,only,Regional
d6636725a47c68720c14cc3e72d4395a249c0105577ce30cb4b43dd474ac3791,22.67,No,No,0,Yes,No,No,no,Natural_rm,Yes,Female,Other,Candidate,3251,only,Other
5aceb3d8771ef7ed8d1de0cdfebfd694a4a7cd061ef255b566b1e55bd42fefa1,22.67,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Алматы,Candidate,3253,only,Other
849bb68e72da6b103d047ba3ce329981729d46dc7819d3c117c73fa2728fcd43,22.67,No,No,0,Yes,No,No,no,Natural_rm,Yes,Male,Шымкент,Doctor,3254,only,Regional
10badb2dd55c8fd7fe2777e57a28ce06be410179140d1fce709c2e1736bf428f,22.67,No,No,0,Yes,No,No,no,Natural_rm,No,Female,Алматы,Candidate,3258,only,Other
974c7c5ffe909f79325df8998759f812ddfbe20ae769e5530017a03ff95a4b8a,22.67,No,No,0,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,PhD,3259,only,National
16920b098d57b60f9d60c1d05f3f01577c7ea2b554987bf1f3a4adb3976bc58b,22.67,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Алматы,Candidate,3260,only,Other
d95bc29bb76f03bd1c6491d0693d9cac89b268bc83123ec50a7def13807041e2,22.67,No,No,0,No,No,Works with,no,Natural_rm,No,Male,Алматы,PhD,3261,only,Regional
a93540da127d31631c14f7710158a471b57ff46840380f8ce4657bdcd4f77715,22.67,No,No,1,Yes,Yes,No,no,Natural_rm,Yes,Female,Other,Candidate,3262,only,Regional
a39ec2e64f35454bf6830fbb6b91a9d95d38072b492d7b302ff2ce222f32b7af,22.67,No,No,0,Yes,Yes,No,no,Natural_rm,No,Male,Астана,Doctor,3263,only,Other
74eab9edb36ced4ecb604378548158ee0d4be41f29da426f9bdb6841ca19f0d4,22.67,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Шымкент,Candidate,3265,only,Regional
1647024005678d5e1323c8e27210e6a7d79977aeaa5363c7ccc35b1751cb435f,22.67,No,No,1,Yes,Yes,No,no,Natural_rm,Yes,Male,Other,Doctor,3266,only,Regional
7207bac148acea44c2f90e5981e7a844efd3cd3c6bcd5ca7d68a1d2dc62f0728,22.67,Yes,No,2,Yes,No,Works with,no,Natural_rm,No,Female,Астана,PhD,3267,only,National
9911a4c4fe6e2330cfb6126c694bbd6dd7736c9a0dd8d1629dc43b196e7bc005,22.33,No,No,0,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Doctor,3269,only,National
74a22329d9ff08f1aebaa18a7f24c628ef9722eddf17d1887b2e4adcae4d7d6c,22.33,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Шымкент,Doctor,3270,only,Regional
0c8b300eacad04d7c022cc7599f552d65fefddf5fb2d8b1cca41e616c11fbf65,22.33,No,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3272,only,National
9698efc897b9c932683a20213444d83be04e4a0e2b46f07ae17aeba062c0bb6c,22.33,No,No,0,No,No,No,no,Natural_rm,No,Male,Алматы,Candidate,3273,only,Other
688a3bb20fd721ebc15ea6d1f2df241cdc3aba307cbbd04c0223ea69aef1be72,22.33,No,No,1,Yes,No,Works with,no,Natural_rm,Yes,Male,Алматы,Candidate,3274,only,National
e2d9f819c1acf505ca4578ca8adb61ff6a515b31010748b60aa657824222fafd,22.33,No,No,0,Yes,No,Works with,no,Natural_rm,Yes,Male,Астана,PhD,3275,only,National
c80cecf1ec033cf93a07d313169840a25c0ec6ec8e6d3c2e9cb2e7f8cc3b80de,22.33,Yes,No,3,Yes,No,No,no,Natural_rm,No,Female,Алматы,Doctor,3276,only,Other
fd373bb1f2c6d5918deace75ec40966133b4e830ca575c9bf9e0297e7726ce25,22.33,Yes,No,1,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3280,only,National
0ac111ff99eba55a2f5cb084a78878f65683c41b5be816ef300ac592fdb1ede0,22.33,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Other,Doctor,3281,only,Regional
c131bbe1b07206753a9154b1fd08b971520d879549d3390f4f3300f1346b75ca,22.33,Yes,No,0,No,No,No,no,Natural_rm,No,Female,Other,Candidate,3282,only,Regional
0818a5933acc7189eb31f8256b98bf02f80cef9979f190ff61cd785b1a95871c,22.33,Yes,No,3,Yes,Yes,Works with,no,Natural_rm,No,Male,Other,Doctor,3283,only,Regional
e4479018739c7af3f79ae178aad7815c33c8c46cb666d4c0faddf4fbbc27d185,22.33,No,No,2,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Candidate,3285,only,National
02574dd52e2595ed5294979f866ba1a6ea4adc5f2f60ad69bac52ce3e88c59ca,22.33,No,No,1,Yes,No,No,no,Natural_rm,No,Female,Алматы,Doctor,3286,only,Other
54749fcad397f442e16667fdedbf00e2e71a9921205dfb419411d64d2e9e4f8f,22.33,Yes,No,0,No,No,Member,yes,Natural_rm,No,Male,Астана,Doctor,3287,only,Other
0942949098ca92495e2b7461a174a6c4cc488bda142f9184568dcbbea0c0dbac,22,No,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3289,only,National
fe2036798807ea8183bace4bf764ec447cbb65f40119ff7ac94867b2b418788c,22,No,No,0,No,No,No,no,Natural_rm,No,Female,Шымкент,Candidate,3291,only,Regional
442697aaa0395a4292e276131ea2fa5b4011f854e3902f0d0421587d1594d602,22,No,Yes,0,No,No,No,no,Natural_rm,No,Male,Алматы,Candidate,3292,only,National
837ba8c30eeebc4fd49777aa8a072b0e4845b8c160e147739ce8e9221cbe6edd,22,No,No,0,No,No,Works with,no,Natural_rm,No,Male,Other,Candidate,3293,only,Regional
12906a2c2dc9426233a37039f3371cae7ae38fed64c886f62c9494e68fc3c176,22,Yes,No,0,Yes,No,Works with,no,Natural_rm,Yes,Male,Алматы,Doctor,3296,only,National
61f924d40c3d6138dac790977e3ecffce8499849b8ec60e78a412bcc07aacb93,22,Yes,No,2,Yes,No,No,no,Natural_rm,No,Female,Алматы,Doctor,3297,only,Other
cc9f75ddcbd6d9b6f9cc36cef7e5dbe114c15526a3e8c90ec2e34464bc970c84,22,No,No,2,Yes,Yes,No,no,Natural_rm,No,Female,Алматы,Candidate,3298,only,Other
959abd62074ab7d2afa9c82a9214317702369d1554018c8c08b916919e1a3a5d,22,No,No,2,Yes,Yes,No,no,Natural_rm,Yes,Male,Other,Doctor,3300,only,Regional
1973ab7c89a87d05b4c14f396c93a33f14aa8dd5d170c03abf5ac980ff892c10,22,No,No,0,Yes,No,No,no,Natural_rm,No,Female,Астана,Candidate,3301,only,Regional
ef8654f20461d4fa724aa0e3e633c95c360b8a8f6804540e08b6b8a18484e975,22,No,No,0,No,No,No,no,Natural_rm,No,Female,Алматы,Doctor,3303,only,Other
2b3c7dc40f6752acd64fe5261cac60c7cc776b7bd1e112e0ccff058a2d4f551c,22,No,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3304,only,National
1715d9641c25ec55a86115e28416fd6c49f011a6165824d8ce96f28ea13adf54,22,Yes,No,0,Yes,No,No,no,Natural_rm,No,Male,Алматы,Candidate,3305,only,Other
a0ae1791dbc0ef4da1aad2c9a074145ad2f504b56fc2bcb62d013ae2e7b86aea,22,No,No,0,Yes,No,No,no,Natural_rm,Yes,Male,Other,Doctor,3310,only,Other
0bebdd9676f5db508b939dab3bec572cbebcff91c195e3b4306a8676b0a558da,22,No,No,2,Yes,No,No,no,Natural_rm,No,Male,Астана,Candidate,3311,only,Regional
a11a704bfd42d0ef097f57f0b967aa0464ab26e62e3fd9627cac1152e19a7da0,22,No,No,0,Yes,No,Works with,no,Natural_rm,No,Female,Алматы,Candidate,3312,only,National
79a5f4b1775204cb3c0ac4bbc0dc2b34e911842ea4c00ef433486b1131d62a7e,21.67,No,No,0,Yes,No,Works with,no,Natural_rm,No,Male,Астана,Doctor,3313,only,National
9528473d76752e459302dcbd41d8030fe197d42f80baae68139149d0cdf2a1ef,21.67,No,No,1,Yes,No,No,no,Natural_rm,No,Female,Other,PhD,3314,only,Other
4d8418c0cb3ca477107f46cf0c06a85f78cb7a4c6fe5de015bd5d7fa970f12d8,21.67,Yes,No,3,Yes,No,No,no,Natural_rm,No,Male,Алматы,Doctor,3315,only,Other
dcdcd4d60de9b8b913e5b337aac846d6dd4969a4804830dbfe2f36f13fc5ad24,21.67,No,No,1,Yes,No,Works with,no,Natural_rm,No,Male,Алматы,Candidate,3316,only,National
3f2f438923a2023abb128b2cb6b96b5d3f5f37418c2af9c525edf37f6bd53b8e,21.67,No,No,1,Yes,No,No,no,Natural_rm,No,Male,Other,Doctor,3317,only,Other
92e5f74ad0295ead855bf31c18da8a8e4c5f73e97b8ff4f7a9dd7e53c15d39f4,21.67,No,No,0,Yes,Yes,No,no,Natural_rm,No,Male,Алматы,PhD,3318,only,Other
3e8deb0caae651e743c0b52cddcb0eae012def78a84d2c272a1d5a616d847680,21.67,Yes,No,0,No,Yes,Works with,no,Natural_rm,No,Male,Other,Doctor,3319,only,Regional
587e2c09da18cd8cfc63b28669b6c9bd8a6eb772c4ca2b020fcc4951b3e37bfc,21.67,No,No,0,No,No,No,no,Natural_rm,No,Female,Алматы,Candidate,3321,only,Other
3708838151ad673479001c107ac72cd5f6a83add74f61986633299ecb0e8ddf2,21.67,Yes,No,1,Yes,Yes,No,no,Natural_rm,No,Male,Алматы,Candidate,3322,only,Other
ed344f3ed86fb443597956b78b61ff71471eabe4d578af168f1e5f7f543ad3d1,21.67,No,No,0,No,No,Works with,no,Natural_rm,No,Female,Алматы,PhD,3323,only,National
82fd26cb07fae4a78a03c432a3246a3b003d79b4d052e6cb53ed837054d6e23c,21.67,Yes,No,3,Yes,No,Works with,no,Natural_rm,No,Male,Астана,Doctor,3324,only,National
0c72e46e12f328829cd669f77c4a2f602935c258761976be2915fcb0487b967a,21.67,Yes,No,3,Yes,Yes,Works with,no,Natural_rm,No,Male,Other,Doctor,3325,only,Regional
9d3557671f3ee0199e5b626d91c73dca1a86859689b0393eafa3ce3101508b7c,21.67,No,Yes,0,Yes,No,No,no,Natural_rm,No,Female,Алматы,Doctor,3327,only,Other
906fdcf1b768c4c8faa75c115282c3ba5c904282eb93b1e542d203b3f9e53aa4,21.67,No,No,0,Yes,No,No,no,Natural_rm,No,Male,Алматы,Doctor,3329,only,National
